Accounting
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
900,GMED,CFRF,007,Registration Crs Open Learning,0.000,"7 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
901,GMED,CFRF,008,Registration Crs Open Learning,0.000,"8 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
902,GMED,CFRF,009,Registration Crs Open Learning,0.000,"9 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
903,GMED,CFRF,010,Registration Crs Open Learning,0.000,"10 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
904,GMED,CFRF,011,Registration Crs Open Learning,0.000,"11 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
905,GMED,CFRF,012,Registration Crs Open Learning,0.000,"12 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
906,GMED,CFRF,013,Registration Crs Open Learning,0.000,"13 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
907,GMED,CFRF,014,Registration Crs Open Learning,0.000,"14 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
908,GMED,CFRF,015,Registration Crs Open Learning,0.000,"15 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
909,GMED,CFRF,016,Registration Crs Open Learning,0.000,"16 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
910,GMED,CFRF,017,Registration Crs Open Learning,0.000,"17 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
911,GMED,CFRF,018,Registration Crs Open Learning,0.000,"18 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
912,GMED,CFRF,019,Registration Crs Open Learning,0.000,"19 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
913,GMED,CFRF,020,Registration Crs Open Learning,0.000,"20 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
914,GMED,CFRF,021,Registration Crs Open Learning,0.000,"21 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
915,GMED,CFRF,022,Registration Crs Open Learning,0.000,"22 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
916,GMED,CFRF,023,Registration Crs Open Learning,0.000,"23 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
917,GMED,CFRF,024,Registration Crs Open Learning,0.000,"24 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
918,GMED,CFRF,025,Registration Crs Open Learning,0.000,"25 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
919,GMED,CFRF,026,Registration Crs Open Learning,0.000,"26 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
920,GMED,CFRF,027,Registration Crs Open Learning,0.000,"27 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
921,GMED,CFRF,028,Registration Crs Open Learning,0.000,"28 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
922,GMED,CFRF,029,Registration Crs Open Learning,0.000,"29 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
923,GMED,CFRF,030,Registration Crs Open Learning,0.000,"30 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
924,GMED,CFRF,031,Registration Crs Open Learning,0.000,"31 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
925,GMED,CFRF,032,Registration Crs Open Learning,0.000,"32 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
926,GMED,CFRF,033,Registration Crs Open Learning,0.000,"33 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
927,GMED,CFRF,034,Registration Crs Open Learning,0.000,"34 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
928,GMED,CFRF,035,Registration Crs Open Learning,0.000,"35 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
929,GMED,CFRF,036,Registration Crs Open Learning,0.000,"36 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
930,GMED,CFRF,037,Registration Crs Open Learning,0.000,"37 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
931,GMED,CFRF,038,Registration Crs Open Learning,0.000,"38 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
932,GMED,CFRF,039,Registration Crs Open Learning,0.000,"39 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
933,GMED,CFRF,040,Registration Crs Open Learning,0.000,"40 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
934,GMED,CFRF,041,Registration Crs Open Learning,0.000,"41 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
935,GMED,CFRF,042,Registration Crs Open Learning,0.000,"42 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
936,GMED,CFRF,043,Registration Crs Open Learning,0.000,"43 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
937,GMED,CFRF,044,Registration Crs Open Learning,0.000,"44 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
938,GMED,CFRF,045,Registration Crs Open Learning,0.000,"45 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
939,GMED,CFRF,046,Registration Crs Open Learning,0.000,"46 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
940,GMED,CFRF,047,Registration Crs Open Learning,0.000,"47 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
941,GMED,CFRF,048,Registration Crs Open Learning,0.000,"48 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
942,GMED,CFRF,049,Registration Crs Open Learning,0.000,"49 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
943,GMED,CFRF,050,Registration Crs Open Learning,0.000,"50 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
944,GMED,CFRF,051,Registration Crs Open Learning,0.000,"51 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
945,GMED,CFRF,052,Registration Crs Open Learning,0.000,"1 Year Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
842,GMED,MRES,001,Registration Crs Open Learning,0.000,"1 Week Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
843,GMED,MRES,002,Registration Crs Open Learning,0.000,"2 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
844,GMED,MRES,003,Registration Crs Open Learning,0.000,"3 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
845,GMED,MRES,004,Registration Crs Open Learning,0.000,"4 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
846,GMED,MRES,005,Registration Crs Open Learning,0.000,"5 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
847,GMED,MRES,006,Registration Crs Open Learning,0.000,"6 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
848,GMED,MRES,007,Registration Crs Open Learning,0.000,"7 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
849,GMED,MRES,008,Registration Crs Open Learning,0.000,"8 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
850,GMED,MRES,009,Registration Crs Open Learning,0.000,"9 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
851,GMED,MRES,010,Registration Crs Open Learning,0.000,"10 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
852,GMED,MRES,011,Registration Crs Open Learning,0.000,"11 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
853,GMED,MRES,012,Registration Crs Open Learning,0.000,"12 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
854,GMED,MRES,013,Registration Crs Open Learning,0.000,"13 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
855,GMED,MRES,014,Registration Crs Open Learning,0.000,"14 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
856,GMED,MRES,015,Registration Crs Open Learning,0.000,"15 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
857,GMED,MRES,016,Registration Crs Open Learning,0.000,"16 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
858,GMED,MRES,017,Registration Crs Open Learning,0.000,"17 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
859,GMED,MRES,018,Registration Crs Open Learning,0.000,"18 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
860,GMED,MRES,019,Registration Crs Open Learning,0.000,"19 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
861,GMED,MRES,020,Registration Crs Open Learning,0.000,"20 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
862,GMED,MRES,021,Registration Crs Open Learning,0.000,"21 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
863,GMED,MRES,022,Registration Crs Open Learning,0.000,"22 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
864,GMED,MRES,023,Registration Crs Open Learning,0.000,"23 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
865,GMED,MRES,024,Registration Crs Open Learning,0.000,"24 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
866,GMED,MRES,025,Registration Crs Open Learning,0.000,"25 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
867,GMED,MRES,026,Registration Crs Open Learning,0.000,"26 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
868,GMED,MRES,027,Registration Crs Open Learning,0.000,"27 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
869,GMED,MRES,028,Registration Crs Open Learning,0.000,"28 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
870,GMED,MRES,029,Registration Crs Open Learning,0.000,"29 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
871,GMED,MRES,030,Registration Crs Open Learning,0.000,"30 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
872,GMED,MRES,031,Registration Crs Open Learning,0.000,"31 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
873,GMED,MRES,032,Registration Crs Open Learning,0.000,"32 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
874,GMED,MRES,033,Registration Crs Open Learning,0.000,"33 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
875,GMED,MRES,034,Registration Crs Open Learning,0.000,"34 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
876,GMED,MRES,035,Registration Crs Open Learning,0.000,"35 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
877,GMED,MRES,036,Registration Crs Open Learning,0.000,"36 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
878,GMED,MRES,037,Registration Crs Open Learning,0.000,"37 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
879,GMED,MRES,038,Registration Crs Open Learning,0.000,"38 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
880,GMED,MRES,039,Registration Crs Open Learning,0.000,"39 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
881,GMED,MRES,040,Registration Crs Open Learning,0.000,"40 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
882,GMED,MRES,041,Registration Crs Open Learning,0.000,"41 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
883,GMED,MRES,042,Registration Crs Open Learning,0.000,"42 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
884,GMED,MRES,043,Registration Crs Open Learning,0.000,"43 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
885,GMED,MRES,044,Registration Crs Open Learning,0.000,"44 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
886,GMED,MRES,045,Registration Crs Open Learning,0.000,"45 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
887,GMED,MRES,046,Registration Crs Open Learning,0.000,"46 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
888,GMED,MRES,047,Registration Crs Open Learning,0.000,"47 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
889,GMED,MRES,048,Registration Crs Open Learning,0.000,"48 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
890,GMED,MRES,049,Registration Crs Open Learning,0.000,"49 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
891,GMED,MRES,050,Registration Crs Open Learning,0.000,"50 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
892,GMED,MRES,051,Registration Crs Open Learning,0.000,"51 Weeks Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
893,GMED,MRES,052,Registration Crs Open Learning,0.000,"1 Year Residency",TBA,TBA,1500,0,0,0,TBA,-,TBA,Active
Global and Population Health
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
3179,GPHL,200,001,Lecture,3.000,"Foundations in Population and Global Health.",F,11:35 am-02:25 pm,40,5,0,5,"Alex M  McComber, Jura  Augustinavicius, Timothy Grant Evans",08/30-12/01,MC2001 1140,Active
Gender,Sexuality,Feminist,and
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
3180,GSFS,250,001,Lecture,3.000,"Sexual and Gender Diversity Studies.",MWF,01:35 pm-02:25 pm,178,20,0,20,"Steven  Greenwood",08/30-12/04,ENGMC 304,Active
,,,,,,,R,01:35 pm-02:25 pm,,,,,"Steven  Greenwood",11/30-11/30,ENGMC 304,Active
5565,GSFS,250,002,Conference,0.000,"Sexual and Gender Diversity Studies.",R,10:35 am-11:25 am,20,0,0,0,TBA,09/14-11/29,BIRKS 004A,Active
,,,,,,,R,10:35 am-11:25 am,,,,,TBA,12/01-12/05,BIRKS 004A,Active
5566,GSFS,250,003,Conference,0.000,"Sexual and Gender Diversity Studies.",R,11:35 am-12:25 pm,20,0,0,0,TBA,09/14-11/29,BIRKS 004A,Active
,,,,,,,R,11:35 am-12:25 pm,,,,,TBA,12/01-12/05,BIRKS 004A,Active
5567,GSFS,250,004,Conference,0.000,"Sexual and Gender Diversity Studies.",R,12:35 pm-01:25 pm,20,0,0,0,TBA,09/14-11/29,ARTS W-220,Active
,,,,,,,R,12:35 pm-01:25 pm,,,,,TBA,12/01-12/05,ARTS W-220,Active
5568,GSFS,250,005,Conference,0.000,"Sexual and Gender Diversity Studies.",F,11:35 am-12:25 pm,20,0,0,0,TBA,09/15-12/05,BIRKS 017,Active
5569,GSFS,250,006,Conference,0.000,"Sexual and Gender Diversity Studies.",F,12:35 pm-01:25 pm,20,0,0,0,TBA,09/15-12/05,BIRKS 004A,Active
5570,GSFS,250,007,Conference,0.000,"Sexual and Gender Diversity Studies.",F,01:35 pm-02:25 pm,20,0,0,0,TBA,09/15-12/05,BIRKS 104,Active
8122,GSFS,250,008,Conference,0.000,"Sexual and Gender Diversity Studies.",F,02:35 pm-03:25 pm,20,0,0,0,TBA,09/15-12/05,BIRKS 004A,Active
8123,GSFS,250,009,Conference,0.000,"Sexual and Gender Diversity Studies.",F,03:35 pm-04:25 pm,20,0,0,0,TBA,09/15-12/05,ARTS W-220,Active
8124,GSFS,250,010,Conference,0.000,"Sexual and Gender Diversity Studies.",F,04:35 pm-05:25 pm,20,0,0,0,TBA,09/15-12/05,ARTS W-220,Active
3181,GSFS,301,001,Lecture,3.000,"Current Topics 1.",M,02:35 pm-05:25 pm,0,0,0,0,TBA,08/30-12/04,TBA,Cancelled
,,,,,,,R,02:35 pm-05:25 pm,,,,,TBA,11/30-11/30,TBA,Cancelled
3182,GSFS,304,001,Lecture,3.000,"Postcolonial Feminist Theories.",TR,08:35 am-09:55 am,50,5,0,5,"Twisha  Singh",08/30-11/29,EDUC 211,Active
,,,,,,,TR,08:35 am-09:55 am,,,,,"Twisha  Singh",12/01-12/05,EDUC 211,Active
8046,GSFS,308,001,Lecture,3.000,"Sex and Gender Minority Cultures.",M,02:35 pm-05:25 pm,50,5,0,5,"Steven  Greenwood",08/30-12/04,LEA 14,Active
,,,,,,,R,02:35 pm-05:25 pm,,,,,"Steven  Greenwood",11/30-11/30,LEA 14,Active
3183,GSFS,400,001,Lecture,3.000,"Capstone: Engaging Fields of GSFS.",R,11:35 am-02:25 pm,25,0,0,0,"Alexandra Diva Ketchum",08/30-11/29,EDUC 613,Active
3184,GSFS,402,001,Lecture,3.000,"Special Topics 2.",T,02:35 pm-05:25 pm,5,0,0,0,"Alia  Al-Saji",08/30-12/05,SH680 355,Active
3185,GSFS,405,001,Lecture,3.000,"Social Justice and Activism.",W,02:35 pm-05:25 pm,25,5,0,5,"Maria Cecilia Hwang",08/30-12/01,EDUC 629,Active
3186,GSFS,450,001,Reading Course,3.000,"Independent Reading and Research.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
5886,GSFS,495D1,001,Colloquium,1.500,"Honours/Joint Honours Colloquium.",T,02:35 pm-05:25 pm,10,0,0,0,"Alexandra Diva Ketchum",08/30-12/05,LEA 917,Active
5887,GSFS,496D1,001,Thesis Course,3.000,"Honours Thesis.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
5888,GSFS,497D1,001,Thesis Course,1.500,"Joint Honours Thesis.",,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Active
3187,GSFS,499,001,Internship,3.000,"GSFS Internship.",,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
Human Genetics
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
560,HGEN,396,001,Project,3.000,"Human Genetic Research Project.",,TBA,20,0,0,0,"Patricia N  Tonin",08/30-12/05,TBA,Active
311,HGEN,600D1,001,Lecture,3.000,"Genetic Counselling Practicum.",,TBA,5,0,0,0,"Laurence Pascale Baret, Alana  Mistry, Michaela Ariel Bercovitch Sadinsky",08/30-12/05,TBA,Active
398,HGEN,601,001,Lecture,3.000,"Genetic Counselling Principles.",,TBA,10,0,0,0,"Jennifer  Fitzpatrick",08/30-12/05,TBA,Active
128,HGEN,610,001,Project,6.000,"Genetic Counselling: Independent Studies.",,TBA,6,0,0,0,TBA,08/30-12/05,TBA,Active
545,HGEN,610D1,001,Project,3.000,"Genetic Counselling: Independent Studies.",,TBA,10,0,0,0,"Lara Syvane Reichman, Jennifer  Fitzpatrick, Laurence Pascale Baret",08/30-12/05,TBA,Active
542,HGEN,617,001,Seminar,3.000,"Principles of Medical Genetics.",,TBA,20,0,0,0,TBA,08/30-12/05,TBA,Cancelled
543,HGEN,620,001,Clinical site observation,3.000,"Introductory Field Work Rotations 1.",,TBA,10,0,0,0,"Jennifer  Fitzpatrick",08/30-12/05,TBA,Active
544,HGEN,621,001,Clinical site observation,6.000,"Introductory Field Work Rotations 2.",TBA,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Cancelled
129,HGEN,630D1,001,Field Course (DEPT),6.000,"Advanced Field Work Rotations.",,TBA,6,0,0,0,"Jennifer  Fitzpatrick",08/30-12/05,TBA,Active
181,HGEN,640,001,Seminar,3.000,"Second Year Practicum 1.",,TBA,6,0,0,0,"Lara Syvane Reichman, Laurence Pascale Baret",08/30-12/05,TBA,Active
130,HGEN,650,001,Project,3.000,"Genetic Counselling: Reading Project.",,TBA,8,0,0,0,"Maria Andrea Frota  Ruchon, Ken  Dewar, Josee  Lavoie, Daniela  Buhas, Jennifer  Fitzpatrick, Guergana Ivanov Tchakarska, Nancy Elise Braverman",08/30-12/05,TBA,Active
972,HGEN,660,001,Lecture,3.000,"Genetics and Bioethics.",F,08:35 am-11:25 am,25,0,0,0,"Nicole  Palmour, Seang Lin  Tan, Derek Michael King So, Ma'n Hilmi Mohammad Zawati, Yann  Joly, Palmira  Granados Moreno",08/30-12/01,FERR 408,Active
131,HGEN,662,001,Research Course,3.000,"Laboratory Research Techniques.",TBA,TBA,35,0,0,0,TBA,08/30-12/05,TBA,Active
289,HGEN,670,001,Lecture,3.000,"Advances in Human Genetics 1.",TBA,TBA,14,0,0,0,TBA,08/30-12/05,TBA,Cancelled
773,HGEN,674,001,Internship,3.000,"Research Internship.",,TBA,1,0,0,0,"Ma'n Hilmi Mohammad Zawati",08/30-12/05,TBA,Cancelled
815,HGEN,677,001,Lecture,3.000,"Statistical Concepts in Genetic and Genomic Analysis.",T,08:35 am-11:25 am,25,0,0,0,"Celia M T Greenwood, Jun  Ding, Despoina  Manousaki, Robert  Nadon",08/30-12/05,TBA,Cancelled
1138,HGEN,678,001,Lecture,3.000,"Neurogenetics.",W,02:35 pm-05:25 pm,15,0,0,0,"Ziv Kalman Gan-Or",08/30-12/01,TBA,Cancelled
983,HGEN,679,001,Lecture,3.000,"Cancer Genetics: Precision Oncology.",T,11:35 am-02:25 pm,12,0,0,0,"Jonathan  Spicer, Daniela  Quail, Logan  Walsh, Pierre-Olivier  Fiset",08/30-12/05,FERR 476,Active
132,HGEN,680,001,Thesis Course,9.000,"M.Sc. Thesis Research 1.",TBA,TBA,29,0,0,0,TBA,08/30-12/05,TBA,Active
133,HGEN,681,001,Thesis Course,12.000,"M.Sc. Thesis Research 2.",TBA,TBA,20,0,0,0,TBA,08/30-12/05,TBA,Active
134,HGEN,682,001,Thesis Course,12.000,"M.Sc. Thesis Research 3.",TBA,TBA,20,0,0,0,TBA,08/30-12/05,TBA,Active
395,HGEN,692,001,Lecture,3.000,"Human Genetics.",W,08:35 am-11:25 am,49,0,0,0,"Ken  Dewar, James  Engert, Claude  Bhérer, Yann  Joly, Sali  Farhan, Josee  Lavoie, Yojiro  Yamanaka, Claudia  Kleinman, Logan  Walsh, Loydie  Majewska",08/30-12/01,ADAMS 211,Active
683,HGEN,695,001,Seminar,3.000,"Psychiatric Genetics.",T,01:05 pm-03:55 pm,10,0,0,0,"Roberta M  Palmour",08/30-12/05,TBA,Cancelled
949,HGEN,697,001,Reading Course,3.000,"Advanced Readings in Genetics 2.",TBA,TBA,10,0,0,0,TBA,08/30-12/05,TBA,Cancelled
1062,HGEN,699,001,Reading Course,3.000,"Advanced Readings in Genetics 4.",TBA,TBA,5,0,0,0,TBA,08/30-12/05,TBA,Active
135,HGEN,701,001,Comprehensive Exam,0.000,"Ph.D. Comprehensive Examination.",TBA,TBA,12,0,0,0,TBA,08/30-12/05,TBA,Active
1073,HGEN,702,001,Seminar,3.000,"Kyoto-McGill Ph.D Seminar.",,TBA,1,0,0,0,TBA,08/30-12/05,TBA,Active
Hispanic Studies (Arts)
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
5889,HISP,210D1,001,Lecture,3.000,"Spanish Language: Beginners.",MWF,08:35 am-09:25 am,27,0,0,0,"Lucia  Chamanadjian",08/30-12/04,SH680 395,Active
,,,,,,,R,08:35 am-09:25 am,,,,,"Lucia  Chamanadjian",11/30-11/30,SH680 395,Active
5890,HISP,210D1,002,Lecture,3.000,"Spanish Language: Beginners.",MWF,09:35 am-10:25 am,27,0,0,0,"Lucia  Chamanadjian",08/30-12/04,SH680 395,Active
,,,,,,,R,09:35 am-10:25 am,,,,,"Lucia  Chamanadjian",11/30-11/30,SH680 395,Active
5891,HISP,210D1,003,Lecture,3.000,"Spanish Language: Beginners.",MWF,10:35 am-11:25 am,27,0,0,0,"Rafael  Nunez, Lucia  Chamanadjian",08/30-12/04,SH680 391,Active
,,,,,,,R,10:35 am-11:25 am,,,,,"Rafael  Nunez, Lucia  Chamanadjian",11/30-11/30,SH680 391,Active
5892,HISP,210D1,004,Lecture,3.000,"Spanish Language: Beginners.",MWF,11:35 am-12:25 pm,27,0,0,0,"Rafael  Nunez, Lucia  Chamanadjian",08/30-12/04,SH680 391,Active
,,,,,,,R,11:35 am-12:25 pm,,,,,"Rafael  Nunez, Lucia  Chamanadjian",11/30-11/30,SH680 391,Active
3188,HISP,218,001,Lecture,6.000,"Spanish Language Intensive - Elementary.",MTWR,11:35 am-12:55 pm,23,3,0,3,"Maria Teresa  Mascaro, Lucia  Chamanadjian",08/30-12/05,SH680 495,Active
3189,HISP,218,002,Lecture,6.000,"Spanish Language Intensive - Elementary.",MTWR,10:05 am-11:25 am,23,3,0,3,"Maria Teresa  Mascaro, Lucia  Chamanadjian",08/30-12/05,SH680 495,Active
3190,HISP,219,001,Lecture,6.000,"Spanish Language Intensive - Intermediate.",MTWR,01:05 pm-02:25 pm,23,3,0,3,"Alejandra  Barriales Bouche, Lucia  Chamanadjian",08/30-12/05,SH680 451,Active
3191,HISP,219,002,Lecture,6.000,"Spanish Language Intensive - Intermediate.",MTWR,10:05 am-11:25 am,23,3,0,3,"Alejandra  Barriales Bouche, Lucia  Chamanadjian",08/30-12/05,SH680 365,Active
5893,HISP,220D1,001,Lecture,3.000,"Spanish Language: Intermediate.",MWF,09:35 am-10:25 am,27,0,0,0,"Dayana  Fernández Molina, Lucia  Chamanadjian",08/30-12/04,SH680 391,Active
,,,,,,,R,09:35 am-10:25 am,,,,,"Dayana  Fernández Molina, Lucia  Chamanadjian",11/30-11/30,SH680 391,Active
5894,HISP,220D1,002,Lecture,3.000,"Spanish Language: Intermediate.",MWF,10:35 am-11:25 am,27,0,0,0,"Lucia  Chamanadjian",08/30-12/04,SH680 395,Active
,,,,,,,R,10:35 am-11:25 am,,,,,"Lucia  Chamanadjian",11/30-11/30,SH680 395,Active
5895,HISP,220D1,003,Lecture,3.000,"Spanish Language: Intermediate.",MWF,11:35 am-12:25 pm,27,0,0,0,"Lucia  Chamanadjian, Anny  Guimont",08/30-12/04,SH680 395,Active
,,,,,,,R,11:35 am-12:25 pm,,,,,"Lucia  Chamanadjian, Anny  Guimont",11/30-11/30,SH680 395,Active
5896,HISP,220D1,004,Lecture,3.000,"Spanish Language: Intermediate.",MWF,12:35 pm-01:25 pm,27,0,0,0,"Lucia  Chamanadjian, Anny  Guimont",08/30-12/04,SH680 395,Active
,,,,,,,R,12:35 pm-01:25 pm,,,,,"Lucia  Chamanadjian, Anny  Guimont",11/30-11/30,SH680 395,Active
3192,HISP,225,001,Lecture,3.000,"Hispanic Civilization 1.",WF,02:35 pm-03:55 pm,140,5,0,5,"Timothy Jason Ostrom",08/30-12/01,STBIO S1/3,Active
3193,HISP,242,001,Lecture,3.000,"Survey of Spanish Literature and Culture 2.",TR,10:05 am-11:25 am,35,3,0,3,"Cristina  Carnemolla",08/30-11/29,SH680 361,Active
,,,,,,,TR,10:05 am-11:25 am,,,,,"Cristina  Carnemolla",12/01-12/05,SH680 361,Active
8767,HISP,242,002,Final Exam,0.000,"Survey of Spanish Literature and Culture 2.",M,02:05 pm-04:55 pm,34,0,0,0,TBA,12/18-12/18,ENGMD 279,Registration Not Required
