Internal Medicine
CRN,Subject,Course,Section,Type,Credits,Title,Days,Time,Capacity,WL Capacity,WL Actual,WL Remaining,Instructor,Date (MM//DD),Location,Status
,,,,,,,M,09:35 am-10:25 am,,,,,TBA,09/11-09/11,MCMED 504,Active
,,,,,,,M,10:35 am-11:25 am,,,,,TBA,09/11-09/11,MCMED 504,Active
,,,,,,,T,08:35 am-09:25 am,,,,,TBA,09/12-09/12,MCMED 504,Active
,,,,,,,T,09:35 am-10:25 am,,,,,TBA,09/12-09/12,MCMED 504,Active
,,,,,,,T,10:35 am-11:25 am,,,,,TBA,09/12-09/12,MCMED 504,Active
,,,,,,,W,08:35 am-09:25 am,,,,,TBA,09/13-09/13,MCMED 504,Active
,,,,,,,W,09:35 am-10:25 am,,,,,TBA,09/13-09/13,MCMED 504,Active
,,,,,,,W,10:35 am-11:25 am,,,,,TBA,09/13-09/13,MCMED 504,Active
,,,,,,,R,08:35 am-09:25 am,,,,,TBA,09/14-09/14,MCMED 504,Active
,,,,,,,R,09:35 am-10:25 am,,,,,TBA,09/14-09/14,MCMED 504,Active
,,,,,,,R,10:35 am-11:25 am,,,,,TBA,09/14-09/14,MCMED 504,Active
,,,,,,,F,08:35 am-09:25 am,,,,,TBA,09/15-09/15,SADB M-1,Active
,,,,,,,F,09:35 am-10:25 am,,,,,TBA,09/15-09/15,SADB M-1,Active
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/15-09/15,MCMED 504,Active
,,,,,,,M,08:35 am-10:25 am,,,,,TBA,09/18-09/18,MCMED 504,Active
,,,,,,,M,10:35 am-11:25 am,,,,,TBA,09/18-09/18,MCMED 504,Active
,,,,,,,T,08:35 am-09:25 am,,,,,TBA,09/19-09/19,MCMED 504,Active
,,,,,,,T,09:35 am-10:25 am,,,,,TBA,09/19-09/19,MCMED 504,Active
,,,,,,,T,10:35 am-11:25 am,,,,,TBA,09/19-09/19,MCMED 504,Active
,,,,,,,W,09:35 am-10:25 am,,,,,TBA,09/20-09/20,MCMED 504,Active
,,,,,,,W,10:35 am-11:25 am,,,,,TBA,09/20-09/20,MCMED 504,Active
,,,,,,,W,12:35 pm-01:55 pm,,,,,TBA,09/20-09/20,MCMED 504,Active
,,,,,,,R,08:35 am-09:25 am,,,,,TBA,09/21-09/21,MCMED 504,Active
,,,,,,,R,09:35 am-10:25 am,,,,,TBA,09/21-09/21,MCMED 504,Active
,,,,,,,R,10:35 am-11:25 am,,,,,TBA,09/21-09/21,MCMED 504,Active
,,,,,,,M,08:35 am-09:25 am,,,,,TBA,09/25-09/25,MCMED 504,Active
,,,,,,,M,09:35 am-10:25 am,,,,,TBA,09/25-09/25,MCMED 504,Active
,,,,,,,M,10:35 am-11:25 am,,,,,TBA,09/25-09/25,MCMED 504,Active
,,,,,,,T,08:35 am-09:25 am,,,,,TBA,09/26-09/26,MCMED 504,Active
,,,,,,,T,09:35 am-10:25 am,,,,,TBA,09/26-09/26,MCMED 504,Active
,,,,,,,T,10:35 am-11:25 am,,,,,TBA,09/26-09/26,MCMED 504,Active
,,,,,,,W,08:35 am-09:25 am,,,,,TBA,09/27-09/27,MCMED 504,Active
,,,,,,,W,09:35 am-10:25 am,,,,,TBA,09/27-09/27,MCMED 504,Active
571,INDS,111,002,Small Group Teaching,0.000,"Molecules to Global Health.",,TBA,260,0,0,0,TBA,08/14-12/31,TBA,Registration Not Required
,,,,,,,M,12:05 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 210/11,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 203,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 205,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 220,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 335,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 336,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 333,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 337,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 208/9,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 204,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 202,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 201,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,08/28-08/28,MCMED 221,Registration Not Required
,,,,,,,R,09:35 am-10:25 am,,,,,TBA,08/31-08/31,MCMED 634,Registration Not Required
,,,,,,,R,11:35 am-12:25 pm,,,,,TBA,08/31-08/31,MCMED 335,Registration Not Required
,,,,,,,R,11:35 am-11:55 am,,,,,TBA,08/31-08/31,MCMED 504,Registration Not Required
,,,,,,,R,11:35 am-12:25 pm,,,,,TBA,08/31-08/31,MCMED 333,Registration Not Required
,,,,,,,R,11:35 am-12:25 pm,,,,,TBA,08/31-08/31,MCMED 210/11,Registration Not Required
,,,,,,,R,11:35 am-12:25 pm,,,,,TBA,08/31-08/31,MCMED 201,Registration Not Required
,,,,,,,F,12:35 pm-01:55 pm,,,,,TBA,09/01-09/01,MCMED 504,Registration Not Required
,,,,,,,F,03:05 pm-04:25 pm,,,,,TBA,09/01-09/01,MCMED 208/9,Registration Not Required
,,,,,,,T,01:35 pm-04:25 pm,,,,,TBA,09/05-09/05,MCMED 521,Registration Not Required
,,,,,,,T,01:35 pm-04:25 pm,,,,,TBA,09/05-09/05,MCMED 210/11,Registration Not Required
,,,,,,,T,01:35 pm-04:25 pm,,,,,TBA,09/05-09/05,MCMED 208/9,Registration Not Required
,,,,,,,W,11:35 am-12:25 pm,,,,,TBA,09/06-09/06,MCMED 208/9,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 202,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 203,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 337,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 220,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 221,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 335,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 336,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 201,Registration Not Required
,,,,,,,W,12:35 pm-03:25 pm,,,,,TBA,09/06-09/06,MCMED 205,Registration Not Required
,,,,,,,R,12:05 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 201,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/07-09/07,MCMED 336,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/07-09/07,MCMED 333,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/07-09/07,MCMED 204,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 202,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 203,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 220,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 221,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 337,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 208/9,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 210/11,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/07-09/07,MCMED 335,Registration Not Required
,,,,,,,R,12:35 pm-02:25 pm,,,,,TBA,09/07-09/07,MCMED 205,Registration Not Required
,,,,,,,F,12:05 pm-02:25 pm,,,,,TBA,09/08-09/08,MCMED 201,Registration Not Required
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/08-09/08,MCMED 203,Registration Not Required
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/08-09/08,MCMED 220,Registration Not Required
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/08-09/08,MCMED 221,Registration Not Required
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/08-09/08,MCMED 202,Registration Not Required
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/08-09/08,MCMED 205,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 201,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 202,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 203,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 205,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 336,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 221,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 208/9,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 335,Registration Not Required
,,,,,,,M,01:35 pm-03:25 pm,,,,,TBA,09/11-09/11,MCMED 220,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 221,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 220,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 205,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 203,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 202,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 201,Registration Not Required
,,,,,,,T,01:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 335,Registration Not Required
,,,,,,,T,01:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 337,Registration Not Required
,,,,,,,T,01:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 208/9,Registration Not Required
,,,,,,,T,01:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 333,Registration Not Required
,,,,,,,T,01:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 204,Registration Not Required
,,,,,,,T,01:35 pm-03:25 pm,,,,,TBA,09/12-09/12,MCMED 336,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 205,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 220,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 221,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 335,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 203,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 333,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 204,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 201,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 202,Registration Not Required
,,,,,,,R,12:35 pm-03:25 pm,,,,,TBA,09/14-09/14,MCMED 336,Registration Not Required
,,,,,,,F,02:35 pm-03:55 pm,,,,,TBA,09/15-09/15,MCMED 504,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 220,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 221,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 333,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 335,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 336,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 337,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 201,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 202,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 203,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 204,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 205,Registration Not Required
,,,,,,,M,12:35 pm-03:25 pm,,,,,TBA,09/18-09/18,MCMED 519,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 210/11,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 519,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 337,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 208/9,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 204,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 333,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 336,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 335,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 201,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 202,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 203,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 205,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 220,Registration Not Required
,,,,,,,T,12:35 pm-03:25 pm,,,,,TBA,09/19-09/19,MCMED 221,Registration Not Required
,,,,,,,W,02:05 pm-03:25 pm,,,,,TBA,09/20-09/20,MCMED 504,Registration Not Required
,,,,,,,R,12:05 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 201,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 220,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 221,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 205,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 204,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 203,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 202,Registration Not Required
,,,,,,,R,12:35 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 208/9,Registration Not Required
,,,,,,,R,02:05 pm-04:25 pm,,,,,TBA,09/21-09/21,MCMED 335,Registration Not Required
,,,,,,,M,01:05 pm-02:25 pm,,,,,TBA,09/25-09/25,MCMED 208/9,Registration Not Required
,,,,,,,M,01:05 pm-02:25 pm,,,,,TBA,09/25-09/25,MCMED 210/11,Registration Not Required
,,,,,,,M,01:05 pm-02:25 pm,,,,,TBA,09/25-09/25,MCMED 325,Registration Not Required
,,,,,,,W,10:35 am-11:25 am,,,,,TBA,09/27-09/27,MCMED 504,Registration Not Required
,,,,,,,F,11:35 am-01:05 pm,,,,,TBA,09/29-09/29,SH680 900,Registration Not Required
589,INDS,111,003,Laboratory,0.000,"Molecules to Global Health.",,TBA,260,0,0,0,TBA,08/14-12/31,TBA,Registration Not Required
,,,,,,,W,12:35 pm-02:25 pm,,,,,TBA,09/06-09/06,SADB 1/56,Registration Not Required
,,,,,,,F,12:35 pm-02:25 pm,,,,,TBA,09/08-09/08,SADB 1/56,Registration Not Required
,,,,,,,F,03:05 pm-03:25 pm,,,,,TBA,09/08-09/08,SADB 2/49,Registration Not Required
,,,,,,,M,12:35 pm-02:25 pm,,,,,TBA,09/11-09/11,SADB 1/56,Registration Not Required
,,,,,,,W,12:35 pm-02:25 pm,,,,,TBA,09/13-09/13,SADB 1/56,Registration Not Required
986,INDS,111,004,Lecture,6.000,"Molecules to Global Health.",M,12:00 pm-12:15 pm,50,0,0,0,TBA,08/21-08/21,000890 A2040A,Active
,,,,,,,M,12:00 pm-12:15 pm,,,,,TBA,08/21-08/21,000890 A2040D,Active
,,,,,,,M,12:00 pm-12:15 pm,,,,,TBA,08/21-08/21,000890 A2040B,Active
,,,,,,,M,12:00 pm-12:15 pm,,,,,TBA,08/21-08/21,000890 A2040C,Active
,,,,,,,T,10:00 am-12:00 pm,,,,,TBA,08/22-08/22,000890 A2040D,Active
,,,,,,,W,09:00 am-02:30 pm,,,,,TBA,08/23-08/23,000890 A2040D,Active
,,,,,,,R,08:30 am-11:30 am,,,,,TBA,08/24-08/24,000890 A2040D,Active
,,,,,,,M,08:35 am-09:25 am,,,,,TBA,08/28-08/28,000890 A2040B,Active
,,,,,,,M,09:35 am-10:25 am,,,,,TBA,08/28-08/28,000890 A2040B,Active
,,,,,,,M,10:35 am-11:25 am,,,,,TBA,08/28-08/28,000890 A2040B,Active
,,,,,,,T,08:35 am-09:25 am,,,,,TBA,08/29-08/29,000890 A2040B,Active
,,,,,,,T,09:35 am-10:25 am,,,,,TBA,08/29-08/29,000890 A2040B,Active
,,,,,,,T,12:35 pm-03:00 pm,,,,,TBA,08/29-08/29,000890 A2040B,Active
,,,,,,,W,08:35 am-09:25 am,,,,,TBA,08/30-08/30,000890 A2040B,Active
,,,,,,,W,09:35 am-10:25 am,,,,,TBA,08/30-08/30,000890 A2040B,Active
,,,,,,,W,10:35 am-11:25 am,,,,,TBA,08/30-08/30,000890 A2040B,Active
,,,,,,,W,01:00 pm-02:00 pm,,,,,TBA,08/30-08/30,000890 A2040B,Active
,,,,,,,W,02:10 pm-03:25 pm,,,,,TBA,08/30-08/30,000890 A2040B,Active
,,,,,,,R,08:35 am-09:25 am,,,,,TBA,08/31-08/31,000890 A2040B,Active
,,,,,,,R,09:35 am-10:25 am,,,,,TBA,08/31-08/31,000890 A2040B,Active
,,,,,,,R,10:35 am-11:25 am,,,,,TBA,08/31-08/31,000890 A2040B,Active
,,,,,,,R,12:35 pm-01:25 pm,,,,,TBA,08/31-08/31,000890 A2040B,Active
,,,,,,,F,12:35 pm-01:25 pm,,,,,TBA,09/01-09/01,000890 A2040B,Active
,,,,,,,T,08:35 am-09:25 am,,,,,TBA,09/05-09/05,000890 A2040B,Active
,,,,,,,T,09:35 am-10:25 am,,,,,TBA,09/05-09/05,000890 A2040B,Active
,,,,,,,T,10:35 am-11:25 am,,,,,TBA,09/05-09/05,000890 A2040B,Active
,,,,,,,W,10:35 am-11:25 am,,,,,TBA,09/06-09/06,000890 A2040B,Active
,,,,,,,M,08:35 am-09:25 am,,,,,TBA,09/11-09/11,000890 A2040B,Active
,,,,,,,M,09:35 am-10:25 am,,,,,TBA,09/11-09/11,000890 A2040B,Active
,,,,,,,M,10:35 am-11:25 am,,,,,TBA,09/11-09/11,000890 A2040B,Active
,,,,,,,T,09:35 am-10:25 am,,,,,TBA,09/12-09/12,000890 A2040B,Active
,,,,,,,T,10:35 am-11:25 am,,,,,TBA,09/12-09/12,000890 A2040B,Active
,,,,,,,W,08:35 am-09:25 am,,,,,TBA,09/13-09/13,000890 A2040B,Active
,,,,,,,W,09:35 am-10:25 am,,,,,TBA,09/13-09/13,000890 A2040B,Active
,,,,,,,R,08:35 am-09:25 am,,,,,TBA,09/14-09/14,000890 A2040B,Active
,,,,,,,F,08:35 am-09:25 am,,,,,TBA,09/15-09/15,000890 A2040B,Active
,,,,,,,F,09:35 am-10:25 am,,,,,TBA,09/15-09/15,000890 A2040B,Active
,,,,,,,M,08:35 am-10:25 am,,,,,TBA,09/18-09/18,000890 A2040B,Active
,,,,,,,T,08:35 am-09:25 am,,,,,TBA,09/19-09/19,000890 A2040B,Active
,,,,,,,W,08:35 am-09:25 am,,,,,TBA,09/20-09/20,000890 A2040B,Active
,,,,,,,W,09:35 am-10:25 am,,,,,TBA,09/20-09/20,000890 A2040B,Active
,,,,,,,W,10:35 am-11:25 am,,,,,TBA,09/20-09/20,000890 A2040B,Active
,,,,,,,W,12:35 pm-02:25 pm,,,,,TBA,09/20-09/20,000890 A2040B,Active
,,,,,,,W,02:35 pm-04:05 pm,,,,,TBA,09/20-09/20,000890 A2040B,Active
,,,,,,,R,08:35 am-09:25 am,,,,,TBA,09/21-09/21,000890 A2040B,Active
,,,,,,,R,09:35 am-10:25 am,,,,,TBA,09/21-09/21,000890 A2040B,Active
,,,,,,,R,10:35 am-11:25 am,,,,,TBA,09/21-09/21,000890 A2040B,Active
,,,,,,,M,08:35 am-09:25 am,,,,,TBA,09/25-09/25,000890 A2040B,Active
,,,,,,,M,09:35 am-10:25 am,,,,,TBA,09/25-09/25,000890 A2040B,Active
